Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
179,Exit Long,Close entry(s) order ParLE,2021-07-27 08:00,2201.86,403.6307,125045.09,16.46,792262.75,16.3,220824.48,29.07,0,0
180,Entry Long,ParLE,2021-08-09 16:00,3166.63,2.8244,-44.78,-0.5,790009.60,-0.01,0,0,22.42,0.25
180,Exit Long,Margin call,2021-08-09 16:00,3166.61,2.8244,-44.78,-0.5,790009.60,-0.01,0,0,22.42,0.25
181,Entry Long,ParLE,2021-08-09 16:00,3166.63,278.9478,-11372.88,-1.29,780845.06,-1.27,27742.31,3.14,38577.52,4.37
181,Exit Long,Close entry(s) order ParLE,2021-08-12 08:00,3141.63,278.9478,-11372.88,-1.29,780845.06,-1.27,27742.31,3.14,38577.52,4.37
182,Entry Short,ParSE,2021-08-12 08:00,3141.63,281.0757,-4420.81,-0.5,776424.25,-0.5,0,0,2213.21,0.25
182,Exit Short,Margin call,2021-08-12 08:00,3141.65,281.0757,-4420.81,-0.5,776424.25,-0.5,0,0,2213.21,0.25
183,Entry Long,ParLE,2021-08-13 08:00,3232.87,2.6932,29.99,0.34,774284.94,0,51.97,0.6,0,0
183,Exit Long,Margin call,2021-08-13 08:00,3260.24,2.6932,29.99,0.34,774284.94,0,51.97,0.6,0,0
184,Entry Long,ParLE,2021-08-13 08:00,3232.87,268.406,15599.62,1.8,792053.90,1.78,24164.01,2.78,34845.05,4.02
184,Exit Long,Close entry(s) order ParLE,2021-08-16 00:00,3307.34,268.406,15599.62,1.8,792053.90,1.78,24164.01,2.78,34845.05,4.02
185,Entry Long,ParLE,2021-08-20 00:00,3184.12,2.8012,-44.65,-0.5,789801.40,-0.01,0,0,22.35,0.25
185,Exit Long,Margin call,2021-08-20 00:00,3184.10,2.8012,-44.65,-0.5,789801.40,-0.01,0,0,22.35,0.25
186,Entry Long,ParLE,2021-08-20 00:00,3184.12,277.3559,10488.14,1.19,802497.30,1.18,32472.75,3.68,18211.27,2.06
186,Exit Long,Close entry(s) order ParLE,2021-08-23 00:00,3237.99,277.3559,10488.14,1.19,802497.30,1.18,32472.75,3.68,18211.27,2.06
187,Entry Long,ParLE,2021-08-27 16:00,3238.97,2.786,-45.17,-0.5,800218.50,-0.01,0,0,22.62,0.25
187,Exit Long,Margin call,2021-08-27 16:00,3238.95,2.786,-45.17,-0.5,800218.50,-0.01,0,0,22.62,0.25
188,Entry Long,ParLE,2021-08-27 16:00,3238.97,275.8511,-20663.37,-2.31,781788.80,-2.29,11015.44,1.23,28707.11,3.21
188,Exit Long,Close entry(s) order ParLE,2021-08-30 08:00,3180.11,275.8511,-20663.37,-2.31,781788.80,-2.29,11015.44,1.23,28707.11,3.21
189,Entry Long,ParLE,2021-08-30 16:00,3282.69,2.6364,128.32,1.48,779734.25,0.01,150.42,1.74,0,0
189,Exit Long,Margin call,2021-08-30 16:00,3347.94,2.6364,128.32,1.48,779734.25,0.01,150.42,1.74,0,0
190,Entry Long,ParLE,2021-08-30 16:00,3282.69,265.9821,155596.67,17.82,937513.80,17.64,196024.36,22.45,27163.88,3.11
190,Exit Long,Close entry(s) order ParLE,2021-09-05 00:00,3885.60,265.9821,155596.67,17.82,937513.80,17.64,196024.36,22.45,27163.88,3.11
191,Entry Long,ParLE,2021-09-12 08:00,3369.74,2.9924,261.24,2.59,935206.44,0.03,287.26,2.85,0,0
191,Exit Long,Margin call,2021-09-12 08:00,3474.15,2.9924,261.24,2.59,935206.44,0.03,287.26,2.85,0,0
192,Entry Long,ParLE,2021-09-12 08:00,3369.74,304.9005,5370.80,0.52,943145.80,0.52,29269.12,2.85,22844.47,2.22
192,Exit Long,Close position order,2021-09-13 00:00,3404.29,304.9005,5370.80,0.52,943145.80,0.52,29269.12,2.85,22844.47,2.22
193,Entry Long,ParLE,2021-10-01 00:00,3077.48,3.3764,13.75,0.13,940577.70,0,39.93,0.38,0,0
193,Exit Long,Margin call,2021-10-01 00:00,3096.99,3.3764,13.75,0.13,940577.70,0,39.93,0.38,0,0
194,Entry Long,ParLE,2021-10-01 00:00,3077.48,335.5867,76839.34,7.44,1019998.94,7.37,135183.16,13.09,0,0
194,Exit Long,Close entry(s) order ParLE,2021-10-04 16:00,3322.45,335.5867,76839.34,7.44,1019998.94,7.37,135183.16,13.09,0,0
195,Entry Long,ParLE,2021-10-20 00:00,3876.99,2.8764,-55.82,-0.5,1017171.00,0,0,0,27.94,0.25
195,Exit Long,Margin call,2021-10-20 00:00,3876.97,2.8764,-55.82,-0.5,1017171.00,0,0,0,27.94,0.25
196,Entry Long,ParLE,2021-10-20 00:00,3876.99,286.0042,19997.76,1.8,1039940.90,1.79,139660.86,12.6,16769.13,1.51
196,Exit Long,Close entry(s) order ParLE,2021-10-22 16:00,3966.52,286.0042,19997.76,1.8,1039940.90,1.79,139660.86,12.6,16769.13,1.51
197,Entry Long,ParLE,2021-10-29 00:00,4286.02,2.6592,-57.04,-0.5,1037062.50,-0.01,0,0,28.55,0.25
197,Exit Long,Margin call,2021-10-29 00:00,4286.00,2.6592,-57.04,-0.5,1037062.50,-0.01,0,0,28.55,0.25
198,Entry Long,ParLE,2021-10-29 00:00,4286.02,263.308,-24469.45,-2.17,1015414.40,-2.15,43112.72,3.82,34858.04,3.09
198,Exit Long,Close entry(s) order ParLE,2021-10-31 16:00,4214.34,263.308,-24469.45,-2.17,1015414.40,-2.15,43112.72,3.82,34858.04,3.09
199,Entry Long,ParLE,2021-11-02 08:00,4396.68,2.4716,248.91,2.29,1012901.94,0.02,276.86,2.55,0,0
199,Exit Long,Margin call,2021-11-02 08:00,4519.68,2.4716,248.91,2.29,1012901.94,0.02,276.86,2.55,0,0
200,Entry Long,ParLE,2021-11-02 08:00,4396.68,251.2241,13910.96,1.26,1029574.25,1.25,64865.64,5.87,0,0
200,Exit Long,Close entry(s) order ParLE,2021-11-06 00:00,4474.23,251.2241,13910.96,1.26,1029574.25,1.25,64865.64,5.87,0,0
201,Entry Long,ParLE,2021-11-07 08:00,4617.56,2.4444,-35.83,-0.32,1026742.70,0,0,0,7.56,0.07
201,Exit Long,Margin call,2021-11-07 08:00,4626.01,2.4444,-35.83,-0.32,1026742.70,0,0,0,7.56,0.07
202,Entry Long,ParLE,2021-11-07 08:00,4617.56,242.1821,-2907.54,-0.26,1026630.90,-0.26,57856.36,5.17,40486.53,3.62
202,Exit Long,Close entry(s) order ParLE,2021-11-11 00:00,4628.67,242.1821,-2907.54,-0.26,1026630.90,-0.26,57856.36,5.17,40486.53,3.62
203,Entry Long,ParLE,2021-11-15 08:00,4750.15,2.364,-4.62,-0.04,1023837.75,0,23.60,0.21,0,0
203,Exit Long,Margin call,2021-11-15 08:00,4772.00,2.364,-4.62,-0.04,1023837.75,0,23.60,0.21,0,0
204,Entry Long,ParLE,2021-11-15 08:00,4750.15,234.8148,-108107.89,-9.69,918518.40,-9.6,2344.54,0.21,119578.35,10.72
204,Exit Long,Close entry(s) order ParLE,2021-11-16 08:00,4312.41,234.8148,-108107.89,-9.69,918518.40,-9.6,2344.54,0.21,119578.35,10.72
205,Entry Long,ParLE,2021-11-20 00:00,4294.76,2.3712,-50.97,-0.5,915946.56,-0.01,0,0,25.51,0.25
205,Exit Long,Margin call,2021-11-20 00:00,4294.74,2.3712,-50.97,-0.5,915946.56,-0.01,0,0,25.51,0.25
206,Entry Long,ParLE,2021-11-20 00:00,4294.76,234.7825,-30006.92,-2.98,888460.50,-2.95,34161.58,3.39,49484.38,4.91
206,Exit Long,Close entry(s) order ParLE,2021-11-22 08:00,4188.16,234.7825,-30006.92,-2.98,888460.50,-2.95,34161.58,3.39,49484.38,4.91
207,Entry Long,ParLE,2021-11-24 00:00,4339.46,2.2816,-49.55,-0.5,885964.56,-0.01,0,0,24.80,0.25
207,Exit Long,Margin call,2021-11-24 00:00,4339.44,2.2816,-49.55,-0.5,885964.56,-0.01,0,0,24.80,0.25
208,Entry Long,ParLE,2021-11-24 00:00,4339.46,225.5036,-59339.51,-6.06,829071.44,-6,45256.62,4.62,57029.56,5.83
208,Exit Long,ParSE,2021-11-26 08:00,4097.41,225.5036,-59339.51,-6.06,829071.44,-6,45256.62,4.62,57029.56,5.83
209,Entry Long,ParLE,2021-11-29 16:00,4413.04,2.0856,49.41,0.54,826821.20,0.01,72.68,0.79,0,0
209,Exit Long,Margin call,2021-11-29 16:00,4458.91,2.0856,49.41,0.54,826821.20,0.01,72.68,0.79,0,0
210,Entry Long,ParLE,2021-11-29 16:00,4413.04,208.4436,6855.10,0.75,835975.94,0.74,73930.23,8.04,16198.69,1.76
210,Exit Long,Close entry(s) order ParLE,2021-12-03 16:00,4468.13,208.4436,6855.10,0.75,835975.94,0.74,73930.23,8.04,16198.69,1.76
211,Entry Long,ParLE,2021-12-06 16:00,4204.28,2.1404,321.94,3.58,833980.44,0.03,345.37,3.84,0,0
211,Exit Long,Margin call,2021-12-06 16:00,4376.14,2.1404,321.94,3.58,833980.44,0.03,345.37,3.84,0,0
212,Entry Long,ParLE,2021-12-06 16:00,4204.28,220.4846,-42670.18,-4.6,793627.70,-4.56,60238.44,6.5,42619.83,4.6
212,Exit Long,Close entry(s) order ParLE,2021-12-10 08:00,4031.34,220.4846,-42670.18,-4.6,793627.70,-4.56,60238.44,6.5,42619.83,4.6
213,Entry Long,ParLE,2021-12-13 00:00,4130.01,2.1656,-44.76,-0.5,791371.25,-0.01,0,0,22.40,0.25
213,Exit Long,Margin call,2021-12-13 00:00,4129.99,2.1656,-44.76,-0.5,791371.25,-0.01,0,0,22.40,0.25
214,Entry Long,ParLE,2021-12-13 00:00,4130.01,214.2091,-72591.71,-8.21,720991.25,-8.12,517.31,0.06,80588.68,9.11
214,Exit Long,Close entry(s) order ParLE,2021-12-13 16:00,3810.98,214.2091,-72591.71,-8.21,720991.25,-8.12,517.31,0.06,80588.68,9.11
215,Entry Long,ParLE,2021-12-15 16:00,4040.67,2.0096,62.72,0.77,719021.75,0.01,83.29,1.03,0,0
215,Exit Long,Margin call,2021-12-15 16:00,4092.21,2.0096,62.72,0.77,719021.75,0.01,83.29,1.03,0,0
216,Entry Long,ParLE,2021-12-15 16:00,4040.67,201.1733,-45428.56,-5.59,675625.40,-5.53,12605.18,1.55,70565.90,8.68
216,Exit Long,Close entry(s) order ParLE,2021-12-17 16:00,3834.54,201.1733,-45428.56,-5.59,675625.40,-5.53,12605.18,1.55,70565.90,8.68
217,Entry Long,ParLE,2021-12-21 00:00,4004.89,1.9152,57.36,0.75,673762.90,0.01,76.80,1,0,0
217,Exit Long,Margin call,2021-12-21 00:00,4054.99,1.9152,57.36,0.75,673762.90,0.01,76.80,1,0,0
218,Entry Long,ParLE,2021-12-21 00:00,4004.89,191.7551,2353.72,0.31,678036.50,0.3,25905.69,3.37,23331.27,3.04
218,Exit Long,Close entry(s) order ParLE,2021-12-26 08:00,4037.27,191.7551,2353.72,0.31,678036.50,0.3,25905.69,3.37,23331.27,3.04
219,Entry Long,ParLE,2021-12-31 08:00,3776.41,2.0432,40.05,0.52,676150.70,0.01,59.56,0.77,0,0
219,Exit Long,Margin call,2021-12-31 08:00,3814.99,2.0432,40.05,0.52,676150.70,0.01,59.56,0.77,0,0
220,Entry Long,ParLE,2021-12-31 08:00,3776.41,203.9832,-24239.64,-3.15,653836.90,-3.12,5945.90,0.77,33363.70,4.33
220,Exit Long,Close position order,2022-01-01 00:00,3676.21,203.9832,-24239.64,-3.15,653836.90,-3.12,5945.90,0.77,33363.70,4.33
221,Entry Long,ParLE,2022-01-30 16:00,2617.20,2.88,-37.75,-0.5,651933.40,-0.01,0,0,18.90,0.25
221,Exit Long,Margin call,2022-01-30 16:00,2617.18,2.88,-37.75,-0.5,651933.40,-0.01,0,0,18.90,0.25
222,Entry Long,ParLE,2022-01-30 16:00,2617.20,285.1518,2750.87,0.37,656550.00,0.36,53966.97,7.23,42109.22,5.64
222,Exit Long,Close entry(s) order ParLE,2022-02-03 16:00,2639.99,285.1518,2750.87,0.37,656550.00,0.36,53966.97,7.23,42109.22,5.64
223,Entry Long,ParLE,2022-02-04 00:00,2805.91,2.7008,-30.83,-0.41,654646.75,0,0,0,11.87,0.16
223,Exit Long,Margin call,2022-02-04 00:00,2808.53,2.7008,-30.83,-0.41,654646.75,0,0,0,11.87,0.16
224,Entry Long,ParLE,2022-02-04 00:00,2805.91,266.9283,68214.80,9.11,724734.00,9.02,112095.27,14.97,13473.15,1.8
224,Exit Long,Close entry(s) order ParLE,2022-02-08 16:00,3076.17,266.9283,68214.80,9.11,724734.00,9.02,112095.27,14.97,13473.15,1.8
225,Entry Long,ParLE,2022-02-21 16:00,2723.42,3.0368,-41.41,-0.5,722651.40,-0.01,0,0,20.74,0.25
225,Exit Long,Margin call,2022-02-21 16:00,2723.40,3.0368,-41.41,-0.5,722651.40,-0.01,0,0,20.74,0.25
226,Entry Long,ParLE,2022-02-21 16:00,2723.42,299.7956,-50554.11,-6.19,674138.44,-6.13,4428.42,0.54,51633.36,6.32
226,Exit Long,Close entry(s) order ParLE,2022-02-22 00:00,2568.02,299.7956,-50554.11,-6.19,674138.44,-6.13,4428.42,0.54,51633.36,6.32
227,Entry Long,ParLE,2022-02-25 00:00,2596.27,3.0136,-39.18,-0.5,672183.44,-0.01,0,0,19.62,0.25
227,Exit Long,Margin call,2022-02-25 00:00,2596.25,3.0136,-39.18,-0.5,672183.44,-0.01,0,0,19.62,0.25
228,Entry Long,ParLE,2022-02-25 00:00,2596.27,295.1677,-13488.97,-1.76,660610.30,-1.74,81241.76,10.6,11597.34,1.51
228,Exit Long,ParSE,2022-02-27 16:00,2563.47,295.1677,-13488.97,-1.76,660610.30,-1.74,81241.76,10.6,11597.34,1.51
229,Entry Long,ParLE,2022-02-28 16:00,2859.10,2.5816,201.27,2.73,658928.50,0.03,220.35,2.99,0,0
229,Exit Long,Margin call,2022-02-28 16:00,2951.59,2.5816,201.27,2.73,658928.50,0.03,220.35,2.99,0,0
230,Entry Long,ParLE,2022-02-28 16:00,2859.10,263.451,-10364.88,-1.38,650446.70,-1.36,46805.30,6.21,21404.80,2.84
230,Exit Long,Close entry(s) order ParLE,2022-03-04 00:00,2833.99,263.451,-10364.88,-1.38,650446.70,-1.36,46805.30,6.21,21404.80,2.84
231,Entry Long,ParLE,2022-03-08 16:00,2559.46,2.9316,-37.58,-0.5,648551.75,-0.01,0,0,18.82,0.25
231,Exit Long,Margin call,2022-03-08 16:00,2559.44,2.9316,-37.58,-0.5,648551.75,-0.01,0,0,18.82,0.25
232,Entry Long,ParLE,2022-03-08 16:00,2559.46,290.2734,1065.72,0.14,651474.80,0.14,16876.89,2.27,11784.71,1.59
232,Exit Long,Close position order,2022-03-09 00:00,2575.97,290.2734,1065.72,0.14,651474.80,0.14,16876.89,2.27,11784.71,1.59
